"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","unique_identifier","subject_id","study_id","session_id","stimulus","response","timeout","failed_images","failed_audio","failed_video","task","respondedwhen","time_manipulation","correctresponse","targetimagelocation","blocktype","correct","roundtype"
"","null","html-keyboard-response","45","116953","0.0-9.0-0.9","Nm7jV7Ukaj","5fa8b4123a3f0d7a4aab8ef3","6617fad957f7c6a12ea16e26","6622cc9db3478e60a989c164","fixation cross","null","","","","","","","","","","","",""
"","null","html-keyboard-response","46","119064","0.0-9.0-1.9","Nm7jV7Ukaj","5fa8b4123a3f0d7a4aab8ef3","6617fad957f7c6a12ea16e26","6622cc9db3478e60a989c164","
        <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","2260","html-keyboard-response","47","119224","0.0-9.0-2.9","Nm7jV7Ukaj","5fa8b4123a3f0d7a4aab8ef3","6617fad957f7c6a12ea16e26","6622cc9db3478e60a989c164","mask grid"," ","","","","","Phylogenetic_Distractor_notarget","onmask","2100"," ","1","Ontogenetic","true","practice"
"","null","html-keyboard-response","48","120455","0.0-9.0-3.9","Nm7jV7Ukaj","5fa8b4123a3f0d7a4aab8ef3","6617fad957f7c6a12ea16e26","6622cc9db3478e60a989c164","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","49","120968","0.0-9.0-0.10","Nm7jV7Ukaj","5fa8b4123a3f0d7a4aab8ef3","6617fad957f7c6a12ea16e26","6622cc9db3478e60a989c164","fixation cross","null","","","","","","","","","","","",""
"","1469","html-keyboard-response","50","122437","0.0-9.0-1.10","Nm7jV7Ukaj","5fa8b4123a3f0d7a4aab8ef3","6617fad957f7c6a12ea16e26","6622cc9db3478e60a989c164","image grid","p","","","","","Phylogenetic_Distractor_Nonthreat_target","ongrid","2000","p","7","Ontogenetic","true","practice"
"","null","html-keyboard-response","51","122595","0.0-9.0-2.10","Nm7jV7Ukaj","5fa8b4123a3f0d7a4aab8ef3","6617fad957f7c6a12ea16e26","6622cc9db3478e60a989c164","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","52","123813","0.0-9.0-3.10","Nm7jV7Ukaj","5fa8b4123a3f0d7a4aab8ef3","6617fad957f7c6a12ea16e26","6622cc9db3478e60a989c164","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","53","124328","0.0-9.0-0.11","Nm7jV7Ukaj","5fa8b4123a3f0d7a4aab8ef3","6617fad957f7c6a12ea16e26","6622cc9db3478e60a989c164","fixation cross","null","","","","","","","","","","","",""
"","1206","html-keyboard-response","54","125534","0.0-9.0-1.11","Nm7jV7Ukaj","5fa8b4123a3f0d7a4aab8ef3","6617fad957f7c6a12ea16e26","6622cc9db3478e60a989c164","image grid","p","","","","","Ontogenetic_Distractor_Nonthreat_target","ongrid","1900","p","1","Ontogenetic","true","practice"
"","null","html-keyboard-response","55","125689","0.0-9.0-2.11","Nm7jV7Ukaj","5fa8b4123a3f0d7a4aab8ef3","6617fad957f7c6a12ea16e26","6622cc9db3478e60a989c164","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","56","126907","0.0-9.0-3.11","Nm7jV7Ukaj","5fa8b4123a3f0d7a4aab8ef3","6617fad957f7c6a12ea16e26","6622cc9db3478e60a989c164","feedback screen","null","","","","","","","","","","","",""
