"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","unique_identifier","subject_id","study_id","session_id","stimulus","response","timeout","failed_images","failed_audio","failed_video","task","respondedwhen","time_manipulation","correctresponse","targetimagelocation","blocktype","correct","roundtype"
"","null","html-keyboard-response","306","256650","0.0-13.0-2.31","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","307","257357","0.0-13.0-0.32","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","fixation cross","null","","","","","","","","","","","",""
"","null","html-keyboard-response","308","258163","0.0-13.0-1.32","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","
        <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","1019","html-keyboard-response","309","258381","0.0-13.0-2.32","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","mask grid"," ","","","","","Ontogenetic_Distractor_notarget","onmask","800"," ","5","Ontogenetic","true","experimental"
"","null","html-keyboard-response","310","259094","0.0-13.0-0.33","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","fixation cross","null","","","","","","","","","","","",""
"","668","html-keyboard-response","311","259762","0.0-13.0-1.33","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","image grid","p","","","","","Ontogenetic_Distractor_Nonthreat_target","ongrid","800","p","5","Ontogenetic","true","experimental"
"","null","html-keyboard-response","312","259923","0.0-13.0-2.33","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","313","260634","0.0-13.0-0.34","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","fixation cross","null","","","","","","","","","","","",""
"","658","html-keyboard-response","314","261292","0.0-13.0-1.34","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","image grid","q","","","","","Ontogenetic_Distractor_Threat_target","ongrid","800","q","1","Ontogenetic","true","experimental"
"","null","html-keyboard-response","315","261450","0.0-13.0-2.34","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","316","262161","0.0-13.0-0.35","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","fixation cross","null","","","","","","","","","","","",""
