"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","unique_identifier","subject_id","study_id","session_id","stimulus","response","timeout","failed_images","failed_audio","failed_video","task","respondedwhen","time_manipulation","correctresponse","targetimagelocation","blocktype","correct","roundtype"
"","null","html-keyboard-response","13","108803","0.0-9.0-0.1","ggJTmBvICF","5e8537fe23609011fe987ca7","6617fad957f7c6a12ea16e26","6622cf444892fad802096e1e","fixation cross","null","","","","","","","","","","","",""
"","2157","html-keyboard-response","14","110961","0.0-9.0-1.1","ggJTmBvICF","5e8537fe23609011fe987ca7","6617fad957f7c6a12ea16e26","6622cf444892fad802096e1e","image grid","p","","","","","Ontogenetic_Distractor_Nonthreat_target","ongrid","2900","p","9","Ontogenetic","true","practice"
"","null","html-keyboard-response","15","111122","0.0-9.0-2.1","ggJTmBvICF","5e8537fe23609011fe987ca7","6617fad957f7c6a12ea16e26","6622cf444892fad802096e1e","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","16","112350","0.0-9.0-3.1","ggJTmBvICF","5e8537fe23609011fe987ca7","6617fad957f7c6a12ea16e26","6622cf444892fad802096e1e","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","17","112880","0.0-9.0-0.2","ggJTmBvICF","5e8537fe23609011fe987ca7","6617fad957f7c6a12ea16e26","6622cf444892fad802096e1e","fixation cross","null","","","","","","","","","","","",""
"","2599","html-keyboard-response","18","115480","0.0-9.0-1.2","ggJTmBvICF","5e8537fe23609011fe987ca7","6617fad957f7c6a12ea16e26","6622cf444892fad802096e1e","image grid","q","","","","","Phylogenetic_Distractor_Threat_target","ongrid","2800","q","7","Ontogenetic","true","practice"
"","null","html-keyboard-response","19","115653","0.0-9.0-2.2","ggJTmBvICF","5e8537fe23609011fe987ca7","6617fad957f7c6a12ea16e26","6622cf444892fad802096e1e","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","20","116882","0.0-9.0-3.2","ggJTmBvICF","5e8537fe23609011fe987ca7","6617fad957f7c6a12ea16e26","6622cf444892fad802096e1e","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","21","117412","0.0-9.0-0.3","ggJTmBvICF","5e8537fe23609011fe987ca7","6617fad957f7c6a12ea16e26","6622cf444892fad802096e1e","fixation cross","null","","","","","","","","","","","",""
"","null","html-keyboard-response","22","120126","0.0-9.0-1.3","ggJTmBvICF","5e8537fe23609011fe987ca7","6617fad957f7c6a12ea16e26","6622cf444892fad802096e1e","
        <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
