"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","unique_identifier","subject_id","study_id","session_id","stimulus","response","timeout","failed_images","failed_audio","failed_video","task","time_manipulation","respondedwhen","correctresponse","targetimagelocation","blocktype","correct","roundtype"
"","null","html-keyboard-response","95","103730","0.0-11.0-2.1","uULhv5QxC6","63d79dd07448168e7afd6990","6617fad957f7c6a12ea16e26","6622ca3ce488f002b1e480d2","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","96","104431","0.0-11.0-0.2","uULhv5QxC6","63d79dd07448168e7afd6990","6617fad957f7c6a12ea16e26","6622ca3ce488f002b1e480d2","fixation cross","null","","","","","","","","","","","",""
"","1355","html-keyboard-response","97","105788","0.0-11.0-1.2","uULhv5QxC6","63d79dd07448168e7afd6990","6617fad957f7c6a12ea16e26","6622ca3ce488f002b1e480d2","image grid","q","","","","","Phylogenetic_Distractor_Threat_target","2500","ongrid","q","5","Phylogenetic","true","experimental"
"","null","html-keyboard-response","98","105941","0.0-11.0-2.2","uULhv5QxC6","63d79dd07448168e7afd6990","6617fad957f7c6a12ea16e26","6622ca3ce488f002b1e480d2","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","99","106643","0.0-11.0-0.3","uULhv5QxC6","63d79dd07448168e7afd6990","6617fad957f7c6a12ea16e26","6622ca3ce488f002b1e480d2","fixation cross","null","","","","","","","","","","","",""
"","1489","html-keyboard-response","100","108133","0.0-11.0-1.3","uULhv5QxC6","63d79dd07448168e7afd6990","6617fad957f7c6a12ea16e26","6622ca3ce488f002b1e480d2","image grid","p","","","","","Phylogenetic_Distractor_Nonthreat_target","2500","ongrid","p","7","Phylogenetic","true","experimental"
"","null","html-keyboard-response","101","108285","0.0-11.0-2.3","uULhv5QxC6","63d79dd07448168e7afd6990","6617fad957f7c6a12ea16e26","6622ca3ce488f002b1e480d2","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","102","108987","0.0-11.0-0.4","uULhv5QxC6","63d79dd07448168e7afd6990","6617fad957f7c6a12ea16e26","6622ca3ce488f002b1e480d2","fixation cross","null","","","","","","","","","","","",""
"","1909","html-keyboard-response","103","110897","0.0-11.0-1.4","uULhv5QxC6","63d79dd07448168e7afd6990","6617fad957f7c6a12ea16e26","6622ca3ce488f002b1e480d2","image grid","p","","","","","Phylogenetic_Distractor_Nonthreat_target","2500","ongrid","p","4","Phylogenetic","true","experimental"
"","null","html-keyboard-response","104","111050","0.0-11.0-2.4","uULhv5QxC6","63d79dd07448168e7afd6990","6617fad957f7c6a12ea16e26","6622ca3ce488f002b1e480d2","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","105","111752","0.0-11.0-0.5","uULhv5QxC6","63d79dd07448168e7afd6990","6617fad957f7c6a12ea16e26","6622ca3ce488f002b1e480d2","fixation cross","null","","","","","","","","","","","",""
